,En,VN,IOB,Intent
3991,i need information on flights for tuesday leaving baltimore for dallas dallas to boston and boston to baltimore,tôi cần thông tin về các chuyến bay trong ngày thứ ba rời baltimore đi dallas dallas đến boston và boston đến baltimore,O O O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name B-fromloc.city_name O B-toloc.city_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
3992,where does delta fly to that american doesn't,delta bay đến đâu mà người mỹ không,O O O B-airline_name O O O B-airline_name B-mod,atis_flight
3993,from las vegas to montreal,từ las vegas đến montreal,O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
3994,can i get a taxi from long beach airport to downtown long beach,tôi có thể bắt taxi từ sân bay bãi biển dài đến bãi biển dài trung tâm thành phố không,O O O O O B-transport_type O B-fromloc.city_name I-fromloc.city_name O O O B-fromloc.city_name I-fromloc.city_name,atis_ground_service
3995,what's the earliest flight from san jose to houston,bay sớm nhất từ ​​san jose đến houston là gì,O O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
3996,show me the flights from boston to dallas,chỉ cho tôi các chuyến bay từ boston đến dallas,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3997,what ground transportation is available in denver,phương tiện giao thông mặt đất nào có sẵn ở Denver,O O O O O O O B-city_name,atis_ground_service
3998,what flights leave san francisco on monday night and arrive at atlanta later in the evening,chuyến bay nào rời san francisco vào đêm thứ hai và đến atlanta muộn hơn vào buổi tối,O O O O B-fromloc.city_name I-fromloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O O O B-toloc.city_name B-arrive_time.time_relative O O B-arrive_time.time,atis_flight
3999,what flights are there available from philadelphia to denver on wednesday with economy class,Có những chuyến bay nào từ philad Philadelphia đến Denver vào thứ tư với hạng phổ thông,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-economy I-economy,atis_flight
4000,what flights from pittsburgh to newark on monday,những chuyến bay nào từ pittsburgh đến newark vào thứ hai,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
4001,i am interested in booking an early flight from dallas into houston and returning in the late evening,tôi muốn đặt một chuyến bay sớm từ dallas đến houston và trở về vào buổi tối muộn,O O O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O O O B-return_time.period_mod B-return_time.period_of_day,atis_flight
4002,what flights are there from new york city to las vegas,Có những chuyến bay nào từ thành phố New York đến Las vegas,O O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
4003,i would like to see the flights from baltimore to philadelphia again,tôi muốn xem lại các chuyến bay từ baltimore đến philadelphia,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
4004,give me a flight from newark to tampa on friday,cho tôi một chuyến bay từ newark đến tampa vào thứ sáu,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
4005,give me flights from atlanta to baltimore,cho tôi chuyến bay từ atlanta đến baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4006,i want a flight from los angeles to pittsburgh that arrives before 3 pm on tuesday,tôi muốn một chuyến bay từ los angeles đến pittsburgh bay trước 3 giờ chiều vào thứ ba,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-arrive_date.day_name,atis_flight
4007,what flights go from san francisco to denver on mondays,what flights go from san francisco to denver on mondays,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
4008,hello i'm trying to find a flight that goes from pittsburgh to denver after 2 pm,"xin chào, tôi đang cố gắng tìm một chuyến bay đi từ pittsburgh đến denver sau 2 giờ chiều",O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
4009,i want to know the cheapest way to fly from denver to oakland,tôi muốn biết cách rẻ nhất để bay từ Denver đến Oakland,O O O O O O B-cost_relative O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4010,what does co mean,co nghĩa là gì,O O O B-airline_code O,atis_abbreviation
4011,give me flights from baltimore to denver on united that offer first class,cho tôi các chuyến bay từ Baltimore đến Denver trên United có ưu đãi hạng nhất,O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O O B-class_type I-class_type,atis_flight
4012,does midwest express serve indianapolis,Midwest Express có phục vụ indianapolis không,O O B-airline_name O O B-city_name,atis_flight
4013,i need to catch an evening flight from boston to philadelphia on august first,tôi cần bắt một chuyến bay buổi tối từ boston đến philadelphia vào ngày đầu tiên tháng 8,O O O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
4014,what type of plane is an m80,m80 là loại máy bay nào,O O O O O O O B-aircraft_code,atis_aircraft
4015,i would like to fly from boston to baltimore what time are the flights in the afternoon,i would like to fly from boston to baltimore what time are the flights in the afternoon,O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-flight_time O O O O O B-depart_time.period_of_day,atis_flight
4016,i would like information on flights from pittsburgh to baltimore arriving in baltimore before 10 am on thursday,tôi muốn biết thông tin về các chuyến bay từ pittsburgh đến baltimore đến baltimore trước 10 giờ sáng thứ năm,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-arrive_date.day_name,atis_flight
4017,show me all the twa flights from indianapolis to houston that arrive around 11 am,chỉ cho tôi tất cả các chuyến bay twa từ indianapolis đến houston đến vào khoảng 11 giờ sáng,O O O O O B-airline_code O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
4018,what flights from pittsburgh to atlanta on wednesday morning serves breakfast,có chuyến bay nào từ pittsburgh đến Atlanta vào sáng thứ tư phục vụ bữa sáng,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O B-meal_description,atis_flight
4019,i would like to find flights from columbus to minneapolis on monday june fourteenth early in the morning or in the evening sunday june thirteenth thank you,tôi muốn tìm các chuyến bay từ columbus đến minneapolis vào sáng sớm thứ hai ngày 14 tháng sáu hoặc vào buổi tối chủ nhật ngày 13 tháng sáu cảm ơn bạn,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number B-depart_time.period_mod O O B-depart_time.period_of_day B-or O O B-depart_time.period_of_day B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number O O,atis_flight
4020,show me flights from all airports to love field,chỉ cho tôi các chuyến bay từ tất cả các sân bay đến cánh đồng tình yêu,O O O O O O O O B-toloc.airport_name I-toloc.airport_name,atis_flight
4021,what kind of ground transportation is there in denver,có loại phương tiện giao thông mặt đất nào ở Denver,O O O O O O O O O B-city_name,atis_ground_service
4022,list the flights and time of arrival for flights arriving in dallas fort worth from boston before noon,liệt kê các chuyến bay và thời gian đến cho các chuyến bay đến pháo đài dallas từ boston trước buổi trưa,O O O O O B-flight_time I-flight_time I-flight_time O O O O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-fromloc.city_name B-arrive_time.time_relative B-arrive_time.time,atis_flight
4023,show me flights from pittsburgh to atlanta on monday morning,chỉ cho tôi các chuyến bay từ pittsburgh đến atlanta vào sáng thứ hai,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
4024,i am interested in booking an early morning flight from dallas into houston and returning in the late evening,tôi muốn đặt một chuyến bay sáng sớm từ dallas đến houston và trở về vào buổi tối muộn,O O B-depart_time.period_of_day O O O O B-depart_time.period_of_day B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O O O O B-return_time.period_mod B-return_time.period_of_day,atis_flight
4025,show me the airlines that use love field,chỉ cho tôi các hãng hàng không sử dụng cánh đồng tình yêu,O O O O O O O B-airport_name I-airport_name,atis_airline
4026,show me the flights from pittsburgh to san francisco for thursday night or friday,chỉ cho tôi chuyến bay từ pittsburgh đến san francisco vào đêm thứ năm hoặc thứ sáu,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day B-or B-depart_date.day_name,atis_flight
4027,can you show me the available flights from baltimore to dallas with economy fares,bạn có thể chỉ cho tôi các chuyến bay có sẵn từ Baltimore đến dallas với giá vé phổ thông được không,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-economy O,atis_flight
4028,in boston is there ground transportation between airport and downtown,ở boston có phương tiện giao thông mặt đất giữa sân bay và trung tâm thành phố không,O O B-city_name O O O O O O O O,atis_ground_service
4029,please list available flights for next saturday from philadelphia to dallas,vui lòng liệt kê các chuyến bay còn trống cho thứ bảy tiếp theo từ philad Philadelphia đến dallas,O O O O O O B-depart_date.date_relative B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name,atis_flight
4030,please list flights between san francisco and denver,vui lòng liệt kê các chuyến bay giữa san francisco và denver,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
4031,show me all flights with fares from pittsburgh to san francisco,chỉ cho tôi tất cả các chuyến bay có giá vé từ pittsburgh đến san francisco,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
4032,what is the airfare for flights from denver to pittsburgh on delta airline,giá vé máy bay cho các chuyến bay từ denver đến pittsburgh của hãng hàng không delta là bao nhiêu,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name,atis_airfare
4033,i would like a flight from oakland to philadelphia at one in the afternoon arriving at 5 pm,"tôi muốn một chuyến bay từ Oakland đến philad Philadelphia vào lúc một giờ chiều, đến lúc 5 giờ chiều",O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time O O B-depart_time.period_of_day O O B-arrive_time.time I-arrive_time.time,atis_flight
4034,find all flights from philadelphia to dallas stopping in atlanta,find all flights from philadelphia to dallas stopping in atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name O O B-stoploc.city_name,atis_flight
4035,list all direct flights from boston to denver,liệt kê tất cả các chuyến bay trực tiếp từ boston đến denver,O O O B-connect O O B-fromloc.city_name O B-toloc.city_name,atis_flight
4036,i'd like to fly between boston and san francisco,tôi muốn bay giữa boston và san francisco,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
