,En,VN,IOB,Intent
650,flight numbers from minneapolis to long beach on june twenty six,bay số lượng từ minneapolis đến bãi biển dài vào ngày 26 tháng sáu,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number,atis_flight_no
651,i need a flight from philadelphia to denver,tôi cần một chuyến bay từ Philadelphia đến Denver,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
652,give me american airlines from milwaukee to phoenix on saturday and sunday,cho tôi các hãng hàng không của Mỹ từ milwaukee đến Phoenix vào thứ bảy và chủ nhật,O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.day_name,atis_flight
653,show me flights from baltimore to dallas,chỉ cho tôi các chuyến bay từ Baltimore đến dallas,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
654,find me the earliest flight from boston to denver that serves breakfast,tìm cho tôi chuyến bay sớm nhất từ ​​boston đến denver có phục vụ bữa sáng,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O B-meal_description,atis_flight
655,show me the flights from st. petersburg to toronto that arrive early in the morning,show me the flights from st. petersburg to toronto that arrive early in the morning,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-arrive_time.period_mod O O B-arrive_time.period_of_day,atis_flight
656,show me all flights from atlanta to dallas round trip less than 1100 dollars,chỉ cho tôi tất cả các chuyến bay từ atlanta đến dallas khứ hồi dưới 1100 đô la,O O O O O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip B-cost_relative O B-fare_amount I-fare_amount,atis_flight
657,i want to make a round trip flight from washington to san francisco and return,tôi muốn thực hiện một chuyến bay khứ hồi từ washington đến san francisco và trở về,O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O,atis_flight
658,which flights depart los angeles destination charlotte that leave on a monday morning,chuyến bay nào khởi hành chuyến bay đến charlotte los angeles khởi hành vào buổi sáng thứ hai,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
659,what stops does dl 838 make from san francisco to atlanta,Dl 838 dừng lại ở điểm nào từ san francisco đến atlanta,O O B-flight_stop O B-airline_code B-flight_number O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
660,show me all flights from boston to denver which arrive in denver wednesday before noon,chỉ cho tôi tất cả các chuyến bay từ boston đến denver sẽ đến vào thứ tư trước buổi trưa,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-toloc.city_name B-arrive_date.day_name B-arrive_time.time_relative B-arrive_time.time,atis_flight
661,i would like the first flight from toronto to montreal next friday,i would like the first flight from toronto to montreal next friday,O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name,atis_flight
662,what is the cheapest flight from boston to san francisco,chuyến bay nào rẻ nhất từ ​​boston đến san francisco,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
663,flights and fares from denver to oakland,các chuyến bay và giá vé từ denver đến Oakland,O O O O O B-fromloc.city_name O B-toloc.city_name atis_flight #,atis_airfare
664,what limousine service in los angeles,dịch vụ xe limousine nào ở los angeles,O O B-transport_type O O B-city_name I-city_name,atis_ground_service
665,i'd like to go from boston to denver at 9 o'clock saturday night,i'd like to go from boston to denver at 9 o'clock saturday night,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time I-depart_time.time B-depart_date.day_name B-depart_time.period_of_day,atis_flight
666,i want a flight from san diego to indianapolis that leaves tuesday afternoon,tôi muốn một chuyến bay từ san diego đến indianapolis khởi động vào chiều thứ ba,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
667,now i'd like a schedule for the flights on tuesday morning from oakland no from dallas fort worth to atlanta,now i'd like a schedule for the flights on tuesday morning from oakland no from dallas fort worth to atlanta,O O O O O B-flight_time O O O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight_time
668,what does the fare code f mean,mã giá vé f có nghĩa là gì,O O O O O O B-fare_basis_code O,atis_abbreviation
669,list all the airlines that fly into general mitchell international,liệt kê tất cả các hãng hàng không bay đến quốc tế mitchell nói chung,O O O O O O O O B-toloc.airport_name I-toloc.airport_name I-toloc.airport_name,atis_airline
670,show me flights from san francisco to atlanta,chỉ cho tôi các chuyến bay từ san francisco đến atlanta,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
671,find me the earliest flight from boston to atlanta,tìm cho tôi chuyến bay sớm nhất từ ​​boston đến atlanta,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
672,show me the most expensive fare,cho tôi xem giá vé đắt nhất,O O O O B-cost_relative I-cost_relative O,atis_airfare
673,please list all flights tuesday dallas atlanta,xin vui lòng liệt kê tất cả các chuyến bay vào thứ ba dallas atlanta,O O O O O B-depart_date.day_name B-fromloc.city_name B-fromloc.city_name,atis_flight
674,is there an airline that services boston dc and dallas,có hãng hàng không nào cung cấp dịch vụ cho boston dc và dallas không,O O O O O O O B-fromloc.city_name B-fromloc.state_code O B-fromloc.city_name,atis_airline
675,i'd like a flight from kansas city to los angeles that arrives in los angeles in the late afternoon,tôi muốn một chuyến bay từ thành phố kansas đến Los Angeles và đến Los angeles vào cuối buổi chiều,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-toloc.city_name I-toloc.city_name O O B-arrive_time.period_of_day I-arrive_time.period_of_day,atis_flight
676,what are all flights from philadelphia to denver on wednesdays,tất cả các chuyến bay từ philad Philadelphia đến Denver vào các ngày thứ tư là gì,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
677,what is fare code h,mã giá vé h là gì,O O O O O B-fare_basis_code,atis_abbreviation
678,may i have a listing of flights from minneapolis to long beach california on tuesday,tôi có thể có danh sách các chuyến bay từ minneapolis đến bãi biển dài California vào thứ ba được không,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name O B-depart_date.day_name,atis_flight
679,show me all flights between san francisco and philadelphia for september fifteenth,chỉ cho tôi tất cả các chuyến bay giữa san francisco và philadelphia vào ngày 15 tháng 9,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_flight
680,show me flights denver to washington on thursday,chỉ cho tôi các chuyến bay từ denver đến washington vào thứ năm,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
681,please list the flights from phoenix to san diego,vui lòng liệt kê các chuyến bay từ Phoenix đến san diego,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
682,i'm traveling to dallas from philadelphia,tôi đang đi du lịch đến dallas từ philadelphia,O O O O B-toloc.city_name O B-fromloc.city_name,atis_flight
683,what kind of aircraft will i be flying on if i take a first class american airlines flight from philadelphia to dallas,what kind of aircraft will i be flying on if i take a first class american airlines flight from philadelphia to dallas,O O O O O O O O O O O O O O B-class_type I-class_type B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_aircraft
684,do you have a flight from boston to fort worth,bạn có chuyến bay từ boston đến pháo đài đáng giá không,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
685,what is restriction ap57,what is restriction ap57,O O O O B-restriction_code,atis_restriction
686,please list united flights between boston and denver departing at 9 am,vui lòng liệt kê các chuyến bay thống nhất giữa boston và denver khởi hành lúc 9 giờ sáng,O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time I-depart_time.time,atis_flight
687,how far is the airport from downtown pittsburgh,sân bay cách trung tâm thành phố pittsburgh bao xa,O O O O O O O O B-fromloc.city_name,atis_distance
688,show me the evening flights from philadelphia to atlanta,chỉ cho tôi các chuyến bay buổi tối từ Philadelphia đến atlanta,O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name,atis_flight
689,flights from nashville to seattle,flights from nashville to seattle,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
690,ground transportation from airport in boston to downtown boston,ground transportation from airport in boston to downtown boston,O O O O O O B-fromloc.city_name O O B-toloc.city_name,atis_ground_service
691,does lufthansa fly between boston and oakland,lufthansa có bay giữa boston và Oakland không,O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
692,list round trip flights from orlando to kansas city,liệt kê các chuyến bay khứ hồi từ orlando đến kansas city,O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
693,flights from pittsburgh to newark,các chuyến bay từ pittsburgh đến newark,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
694,does united airlines fly from boston to dallas fort worth,các hãng hàng không thống nhất có bay từ boston đến pháo đài dallas không,O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,atis_flight
695,how about flights from dallas to atlanta on wednesday morning,thế còn các chuyến bay từ dallas đến atlanta vào sáng thứ tư thì sao,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
696,what is ewr,ewr là gì,O O O B-airport_code,atis_abbreviation
697,give me fares from atlanta to baltimore,cung cấp cho tôi giá vé từ atlanta đến Baltimore,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
698,find me a flight from atlanta to baltimore,tìm cho tôi một chuyến bay từ Atlanta đến Baltimore,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
